SensorID,Timestamp,SensorType,Value,Location
1114,2024-02-16 09:00:00,SoilPH,67.80170372357641,Field1
1115,2024-02-16 10:00:00,Light,78.89400580271872,Field1
1116,2024-02-16 11:00:00,SoilMoisture,25.181788922078262,Field2
1117,2024-02-16 12:00:00,Light,98.289451819692,Field4
1118,2024-02-16 13:00:00,Humidity,56.14678745923475,Field1
1119,2024-02-16 14:00:00,SoilMoisture,27.18594265729942,Field4
1120,2024-02-16 15:00:00,SoilPH,47.48677141979878,Field2
1121,2024-02-16 16:00:00,Light,10.258868539386112,Field3
1122,2024-02-16 17:00:00,Humidity,1.0625850528998448,Field2
1123,2024-02-16 18:00:00,Temperature,8.962994357682453,Field4
1124,2024-02-16 19:00:00,Humidity,24.45603690814828,Field3
1125,2024-02-16 20:00:00,Light,68.41163942255638,Field2
1126,2024-02-16 21:00:00,SoilMoisture,38.868219706178905,Field2
1127,2024-02-16 22:00:00,SoilMoisture,2.805454286578346,Field4
1128,2024-02-16 23:00:00,Temperature,44.44885106755072,Field2
1129,2024-02-17 00:00:00,Light,78.36765054856578,Field2
1130,2024-02-17 01:00:00,SoilMoisture,74.64783919260059,Field1
1131,2024-02-17 02:00:00,SoilMoisture,87.1349788378162,Field3
1132,2024-02-17 03:00:00,Light,47.1548601271712,Field3
1133,2024-02-17 04:00:00,Humidity,32.12643862375843,Field4
1134,2024-02-17 05:00:00,SoilPH,92.51186225875153,Field1
1135,2024-02-17 06:00:00,Humidity,26.67297518732038,Field4
1136,2024-02-17 07:00:00,Light,6.857112847178781,Field3
1137,2024-02-17 08:00:00,Humidity,1.9730814574334343,Field1
1138,2024-02-17 09:00:00,SoilMoisture,78.14715956653137,Field2
1139,2024-02-17 10:00:00,Light,21.951435916325135,Field2
1140,2024-02-17 11:00:00,SoilMoisture,73.20408247923528,Field4
1141,2024-02-17 12:00:00,SoilMoisture,41.28640977015879,Field3
1142,2024-02-17 13:00:00,SoilMoisture,61.98830019345591,Field1
1143,2024-02-17 14:00:00,Humidity,24.85734361366252,Field4
1144,2024-02-17 15:00:00,SoilPH,32.42712246071602,Field4
1145,2024-02-17 16:00:00,Temperature,98.58715869132976,Field3
1146,2024-02-17 17:00:00,SoilPH,36.47757625039024,Field4
1147,2024-02-17 18:00:00,Temperature,71.9205991521126,Field3
1148,2024-02-17 19:00:00,Light,50.8857700715169,Field2
1149,2024-02-17 20:00:00,SoilPH,65.4814133099451,Field2
1150,2024-02-17 21:00:00,Temperature,23.096738485019387,Field2
1151,2024-02-17 22:00:00,SoilMoisture,54.90495441778231,Field3
1152,2024-02-17 23:00:00,Light,75.53052588140945,Field4
1153,2024-02-18 00:00:00,SoilPH,18.779784931163956,Field2
1154,2024-02-18 01:00:00,Humidity,82.40988029384233,Field1
1155,2024-02-18 02:00:00,Light,55.38866844552487,Field3
1156,2024-02-18 03:00:00,SoilMoisture,14.621948783214123,Field3
1157,2024-02-18 04:00:00,SoilMoisture,12.450661263017626,Field1
1158,2024-02-18 05:00:00,SoilMoisture,0.8479091689599261,Field3
1159,2024-02-18 06:00:00,Temperature,36.54930609394378,Field4
1160,2024-02-18 07:00:00,SoilPH,57.01361895105036,Field4
1161,2024-02-18 08:00:00,Light,15.16306718856535,Field3
1162,2024-02-18 09:00:00,SoilPH,74.18143068566665,Field2
1163,2024-02-18 10:00:00,SoilPH,3.645685009314936,Field2
1164,2024-02-18 11:00:00,Temperature,82.69639611590667,Field4
1165,2024-02-18 12:00:00,Temperature,95.50236969286749,Field4
1166,2024-02-18 13:00:00,SoilMoisture,41.24337882966671,Field1
1167,2024-02-18 14:00:00,SoilPH,84.48941778627756,Field1
1168,2024-02-18 15:00:00,Temperature,98.35185446874034,Field3
1169,2024-02-18 16:00:00,SoilMoisture,94.17790763683017,Field1
1170,2024-02-18 17:00:00,Light,1.5822148963255733,Field1
1171,2024-02-18 18:00:00,Temperature,5.0600051025053165,Field2
1172,2024-02-18 19:00:00,Temperature,26.949888002725096,Field3
1173,2024-02-18 20:00:00,Light,96.64487778088322,Field1
1174,2024-02-18 21:00:00,Light,14.639546238773315,Field4
1175,2024-02-18 22:00:00,Temperature,89.4106381641899,Field2
1176,2024-02-18 23:00:00,Light,58.21983056842709,Field1
1177,2024-02-19 00:00:00,Light,44.0683041278946,Field3
1178,2024-02-19 01:00:00,SoilMoisture,83.71863011165141,Field1
1179,2024-02-19 02:00:00,Temperature,56.653188034879086,Field3
1180,2024-02-19 03:00:00,Light,50.22160519725496,Field3
1181,2024-02-19 04:00:00,SoilMoisture,60.908783980369165,Field4
1182,2024-02-19 05:00:00,Temperature,90.74948515988643,Field2
1183,2024-02-19 06:00:00,Temperature,91.22366862129886,Field4
1184,2024-02-19 07:00:00,Temperature,5.246266780504105,Field3
1185,2024-02-19 08:00:00,Light,28.690942111126695,Field1
1186,2024-02-19 09:00:00,Light,23.525760469828803,Field4
1187,2024-02-19 10:00:00,SoilPH,86.3011297539703,Field4
1188,2024-02-19 11:00:00,SoilMoisture,48.1463663350175,Field3
1189,2024-02-19 12:00:00,SoilPH,70.32575096547653,Field4
1190,2024-02-19 13:00:00,SoilMoisture,72.85534242237452,Field3
1191,2024-02-19 14:00:00,Humidity,21.807519411803746,Field3
1192,2024-02-19 15:00:00,SoilPH,70.25407551492168,Field2
1193,2024-02-19 16:00:00,Temperature,73.78515916468,Field2
1194,2024-02-19 17:00:00,Humidity,4.125507845494991,Field1
1195,2024-02-19 18:00:00,Humidity,81.94828084585684,Field1
1196,2024-02-19 19:00:00,Humidity,22.50101190698601,Field2
1197,2024-02-19 20:00:00,SoilMoisture,52.325911753248874,Field2
1198,2024-02-19 21:00:00,Light,33.11028173466109,Field2
1199,2024-02-19 22:00:00,Light,22.13883219493421,Field2
1200,2024-02-19 23:00:00,Humidity,12.966363105656509,Field3
1201,2024-02-20 00:00:00,Light,14.40145684839791,Field4
1202,2024-02-20 01:00:00,Temperature,67.94040534957665,Field2
1203,2024-02-20 02:00:00,Light,49.639578745608404,Field2
1204,2024-02-20 03:00:00,SoilMoisture,70.17817309760439,Field3
1205,2024-02-20 04:00:00,Humidity,64.69598114074945,Field4
1206,2024-02-20 05:00:00,SoilPH,6.90099502589423,Field1
1207,2024-02-20 06:00:00,Temperature,37.955868397917925,Field4
1208,2024-02-20 07:00:00,SoilPH,90.8333657766846,Field3
1209,2024-02-20 08:00:00,Humidity,86.74399322827297,Field2
1210,2024-02-20 09:00:00,Humidity,0.10777156011548827,Field2
1211,2024-02-20 10:00:00,SoilPH,4.64458762894584,Field3
1212,2024-02-20 11:00:00,Humidity,69.9742783128496,Field4
1213,2024-02-20 12:00:00,Humidity,0.9317321875177531,Field3
1214,2024-02-20 13:00:00,Humidity,4.411634299180378,Field4
1215,2024-02-20 14:00:00,Light,37.80234399350728,Field3
1216,2024-02-20 15:00:00,Light,42.20719991904532,Field3
1217,2024-02-20 16:00:00,SoilMoisture,35.87566106987785,Field2
1218,2024-02-20 17:00:00,SoilPH,84.78960416013737,Field4
1219,2024-02-20 18:00:00,Temperature,6.380408531587811,Field4
1220,2024-02-20 19:00:00,SoilPH,58.024419564386555,Field2
1221,2024-02-20 20:00:00,SoilPH,34.785299258110136,Field1
1222,2024-02-20 21:00:00,SoilMoisture,79.48283129999433,Field4
1223,2024-02-20 22:00:00,Light,80.43714943756486,Field3
1224,2024-02-20 23:00:00,Temperature,8.194639868871844,Field2
1225,2024-02-21 00:00:00,Temperature,42.78533236754445,Field2
1226,2024-02-21 01:00:00,SoilMoisture,28.361292419192473,Field1
1227,2024-02-21 02:00:00,Humidity,59.23778077189811,Field1
1228,2024-02-21 03:00:00,SoilPH,97.96094539425428,Field4
1229,2024-02-21 04:00:00,SoilPH,48.63117894307087,Field1
1230,2024-02-21 05:00:00,Temperature,9.835472382075071,Field2
1231,2024-02-21 06:00:00,SoilPH,83.96337318384526,Field1
1232,2024-02-21 07:00:00,Temperature,50.03468824531608,Field2
1233,2024-02-21 08:00:00,Light,54.626322728863705,Field4
1234,2024-02-21 09:00:00,Light,54.99195242578039,Field3
1235,2024-02-21 10:00:00,Temperature,77.09482386804896,Field3
1236,2024-02-21 11:00:00,SoilMoisture,14.664138405486204,Field4
1237,2024-02-21 12:00:00,SoilPH,32.96569798541442,Field2
1238,2024-02-21 13:00:00,Temperature,57.60107573970622,Field4
1239,2024-02-21 14:00:00,SoilMoisture,80.19715717935534,Field3
1240,2024-02-21 15:00:00,Light,75.19451047718726,Field1
1241,2024-02-21 16:00:00,SoilPH,75.7345919264989,Field4
1242,2024-02-21 17:00:00,SoilPH,96.58382501246498,Field3
1243,2024-02-21 18:00:00,Light,62.97232583354132,Field2
1244,2024-02-21 19:00:00,Humidity,64.52723873460052,Field4
1245,2024-02-21 20:00:00,Temperature,6.3082001360524,Field3
1246,2024-02-21 21:00:00,SoilMoisture,1.9324796295008495,Field2
1247,2024-02-21 22:00:00,SoilMoisture,85.0799956420185,Field2
1248,2024-02-21 23:00:00,Humidity,63.80052921806708,Field3
1249,2024-02-22 00:00:00,SoilMoisture,90.8017074540501,Field3
1250,2024-02-22 01:00:00,SoilMoisture,1.229560966080978,Field3
1251,2024-02-22 02:00:00,SoilPH,83.63790878574846,Field3
1252,2024-02-22 03:00:00,Temperature,1.894917372048488,Field1
1253,2024-02-22 04:00:00,SoilPH,93.0682536490509,Field1
1254,2024-02-22 05:00:00,Light,89.75667565246958,Field1
1255,2024-02-22 06:00:00,SoilPH,96.24411575588138,Field4
1256,2024-02-22 07:00:00,Humidity,7.882292980061678,Field3
1257,2024-02-22 08:00:00,Temperature,63.45821810262138,Field3
1258,2024-02-22 09:00:00,Humidity,22.61388526140865,Field3
1259,2024-02-22 10:00:00,Temperature,22.077312249160208,Field3
1260,2024-02-22 11:00:00,Temperature,57.64889062254702,Field1
1261,2024-02-22 12:00:00,Temperature,98.67061154951014,Field1
1262,2024-02-22 13:00:00,SoilMoisture,4.096713389038243,Field3
1263,2024-02-22 14:00:00,SoilPH,12.11234372867196,Field1
1264,2024-02-22 15:00:00,SoilMoisture,71.11234376412575,Field2
1265,2024-02-22 16:00:00,SoilMoisture,7.507959006946308,Field4
1266,2024-02-22 17:00:00,SoilPH,1.0588939424566512,Field2
1267,2024-02-22 18:00:00,Humidity,86.09106038957395,Field2
1268,2024-02-22 19:00:00,Temperature,83.75067420392998,Field2
1269,2024-02-22 20:00:00,Humidity,48.71007392893528,Field3
1270,2024-02-22 21:00:00,Humidity,35.24443444928204,Field3
1271,2024-02-22 22:00:00,Light,82.52802129512685,Field2
1272,2024-02-22 23:00:00,SoilMoisture,51.092753356328714,Field4
1273,2024-02-23 00:00:00,Temperature,91.336726447091,Field1
1274,2024-02-23 01:00:00,SoilPH,87.35988863792404,Field3
1275,2024-02-23 02:00:00,Humidity,5.796072683964104,Field1
1276,2024-02-23 03:00:00,Light,87.15412422590968,Field4
1277,2024-02-23 04:00:00,Light,62.352584395511826,Field2
1278,2024-02-23 05:00:00,Humidity,61.21381222058736,Field1
1279,2024-02-23 06:00:00,Humidity,50.635206130330026,Field2
1280,2024-02-23 07:00:00,Light,11.226558211790183,Field4
1281,2024-02-23 08:00:00,SoilMoisture,58.785189845659716,Field2
1282,2024-02-23 09:00:00,Light,64.22521512499753,Field3
1283,2024-02-23 10:00:00,Light,29.55011719634265,Field4
1284,2024-02-23 11:00:00,Light,62.6973744352598,Field1
1285,2024-02-23 12:00:00,SoilMoisture,86.5286877320209,Field4
1286,2024-02-23 13:00:00,SoilMoisture,9.011055048472127,Field4
1287,2024-02-23 14:00:00,SoilMoisture,79.68830338298473,Field2
1288,2024-02-23 15:00:00,SoilPH,76.67037852004115,Field4
1289,2024-02-23 16:00:00,SoilPH,34.24246234439225,Field3
1290,2024-02-23 17:00:00,SoilPH,88.02764592953935,Field1
1291,2024-02-23 18:00:00,SoilPH,81.11305003882423,Field2
1292,2024-02-23 19:00:00,Temperature,1.7038856593492913,Field1
1293,2024-02-23 20:00:00,Temperature,49.32986920938828,Field3
1294,2024-02-23 21:00:00,Temperature,39.47999436949689,Field1
1295,2024-02-23 22:00:00,Humidity,33.11102414671008,Field2
1296,2024-02-23 23:00:00,Temperature,57.74033924467119,Field2
1297,2024-02-24 00:00:00,Humidity,88.44655734775976,Field4
1298,2024-02-24 01:00:00,Light,74.69339066154839,Field3
1299,2024-02-24 02:00:00,Temperature,71.64193875736832,Field4
1300,2024-02-24 03:00:00,SoilMoisture,57.383277662741165,Field3
1301,2024-02-24 04:00:00,SoilPH,13.024591455204892,Field4
1302,2024-02-24 05:00:00,Humidity,66.53114554237305,Field1
1303,2024-02-24 06:00:00,Light,58.992678417133135,Field4
1304,2024-02-24 07:00:00,Temperature,46.27071831378957,Field4
1305,2024-02-24 08:00:00,SoilPH,65.92112586209036,Field2
1306,2024-02-24 09:00:00,SoilMoisture,75.88353095910456,Field1
1307,2024-02-24 10:00:00,Light,58.35545488053165,Field2
1308,2024-02-24 11:00:00,SoilMoisture,59.848896596628585,Field4
1309,2024-02-24 12:00:00,Temperature,56.16473547058871,Field3
1310,2024-02-24 13:00:00,Humidity,34.989111929180915,Field1
1311,2024-02-24 14:00:00,Light,62.87581285531323,Field1
1312,2024-02-24 15:00:00,Temperature,89.76977649061999,Field2
1313,2024-02-24 16:00:00,Temperature,88.11747197982235,Field2
1314,2024-02-24 17:00:00,Humidity,43.11441255270415,Field3
1315,2024-02-24 18:00:00,Humidity,49.41004362227487,Field4
1316,2024-02-24 19:00:00,Temperature,99.1790436617507,Field2
1317,2024-02-24 20:00:00,Humidity,26.680713140045242,Field2
1318,2024-02-24 21:00:00,Light,86.60983045992754,Field2
1319,2024-02-24 22:00:00,Humidity,1.9177155586229455,Field1
1320,2024-02-24 23:00:00,Light,41.75643725472982,Field1
1321,2024-02-25 00:00:00,Temperature,58.31071875147346,Field4
1322,2024-02-25 01:00:00,SoilPH,68.19157221619237,Field4
1323,2024-02-25 02:00:00,Temperature,55.655822248674546,Field2
1324,2024-02-25 03:00:00,Temperature,53.39526842781562,Field2
1325,2024-02-25 04:00:00,Temperature,27.246896955516565,Field3
1326,2024-02-25 05:00:00,Light,20.16692563432936,Field3
1327,2024-02-25 06:00:00,SoilPH,33.307810384881186,Field1
1328,2024-02-25 07:00:00,Humidity,66.71200519257397,Field4
1329,2024-02-25 08:00:00,SoilMoisture,56.87089276436347,Field3
1330,2024-02-25 09:00:00,Light,19.65925901903054,Field3
1331,2024-02-25 10:00:00,Temperature,26.433699265232647,Field3
1332,2024-02-25 11:00:00,Temperature,58.23137768433121,Field1
1333,2024-02-25 12:00:00,SoilMoisture,59.19587529961211,Field4
1334,2024-02-25 13:00:00,Humidity,73.47487498032058,Field3
1335,2024-02-25 14:00:00,SoilPH,12.45038491047854,Field2
1336,2024-02-25 15:00:00,Temperature,94.58883663992685,Field1
1337,2024-02-25 16:00:00,SoilMoisture,46.20959208188901,Field3
1338,2024-02-25 17:00:00,Temperature,36.79141044450922,Field4
1339,2024-02-25 18:00:00,SoilMoisture,55.29195871934212,Field2
1340,2024-02-25 19:00:00,Humidity,70.96045143451158,Field1
1341,2024-02-25 20:00:00,SoilMoisture,97.34234049835182,Field2
1342,2024-02-25 21:00:00,Temperature,83.59564910672319,Field4
1343,2024-02-25 22:00:00,Light,28.028219855478365,Field4
1344,2024-02-25 23:00:00,Humidity,78.195108395371,Field4
1345,2024-02-26 00:00:00,SoilMoisture,61.271325074129976,Field3
1346,2024-02-26 01:00:00,Light,66.87186940654993,Field3
1347,2024-02-26 02:00:00,SoilPH,30.117692775710424,Field4
1348,2024-02-26 03:00:00,SoilPH,71.4010553554291,Field4
1349,2024-02-26 04:00:00,SoilMoisture,14.305244211258039,Field2
1350,2024-02-26 05:00:00,Humidity,22.485462757288012,Field2
1351,2024-02-26 06:00:00,Temperature,5.926857356217196,Field2
1352,2024-02-26 07:00:00,SoilPH,58.89348568594649,Field3
1353,2024-02-26 08:00:00,Light,7.613215179860622,Field4
1354,2024-02-26 09:00:00,Light,80.90369530081757,Field1
1355,2024-02-26 10:00:00,Light,47.51934640462713,Field4
1356,2024-02-26 11:00:00,SoilPH,83.15184626104349,Field3
1357,2024-02-26 12:00:00,SoilMoisture,80.47303642044015,Field1
1358,2024-02-26 13:00:00,SoilPH,36.05503367303054,Field4
1359,2024-02-26 14:00:00,Humidity,73.9858391904799,Field2
1360,2024-02-26 15:00:00,Humidity,0.9101016633661474,Field1
1361,2024-02-26 16:00:00,SoilMoisture,49.259595087486254,Field4
1362,2024-02-26 17:00:00,Light,11.888670064723584,Field3
1363,2024-02-26 18:00:00,SoilPH,16.79541294527801,Field3
1364,2024-02-26 19:00:00,SoilMoisture,88.99759107001066,Field1
1365,2024-02-26 20:00:00,Temperature,89.69080263146641,Field2
1366,2024-02-26 21:00:00,Humidity,73.1105466107954,Field2
1367,2024-02-26 22:00:00,Temperature,52.62977716609507,Field4
1368,2024-02-26 23:00:00,Temperature,56.15231535397387,Field3
1369,2024-02-27 00:00:00,SoilPH,18.377735037922406,Field2
1370,2024-02-27 01:00:00,SoilMoisture,30.522734253774765,Field4
1371,2024-02-27 02:00:00,Temperature,6.730613617950809,Field4
1372,2024-02-27 03:00:00,Temperature,33.13905737429399,Field2
1373,2024-02-27 04:00:00,Light,79.52128108147144,Field4
1374,2024-02-27 05:00:00,Light,54.39981031518264,Field3
1375,2024-02-27 06:00:00,Temperature,95.20984997032404,Field4
1376,2024-02-27 07:00:00,SoilPH,58.65696614858182,Field2
1377,2024-02-27 08:00:00,Temperature,97.41033767043946,Field4
1378,2024-02-27 09:00:00,Humidity,26.67479510581836,Field4
1379,2024-02-27 10:00:00,SoilMoisture,27.65635855467824,Field4
1380,2024-02-27 11:00:00,SoilPH,29.97283359656172,Field3
1381,2024-02-27 12:00:00,Light,42.38631944913303,Field1
1382,2024-02-27 13:00:00,SoilMoisture,49.138500226866455,Field4
1383,2024-02-27 14:00:00,Humidity,19.207789639435557,Field2
1384,2024-02-27 15:00:00,SoilPH,21.17019720012311,Field1
1385,2024-02-27 16:00:00,SoilPH,11.688418720963211,Field2
1386,2024-02-27 17:00:00,SoilPH,0.2630667014575372,Field4
1387,2024-02-27 18:00:00,Light,1.8210695069566074,Field3
1388,2024-02-27 19:00:00,SoilMoisture,28.31812462306278,Field2
1389,2024-02-27 20:00:00,Humidity,75.82486630708696,Field4
1390,2024-02-27 21:00:00,Temperature,11.989132104951416,Field1
1391,2024-02-27 22:00:00,Temperature,55.21419883306261,Field3
1392,2024-02-27 23:00:00,Temperature,9.885881406669593,Field4
1393,2024-02-28 00:00:00,SoilMoisture,6.231334580703518,Field3
1394,2024-02-28 01:00:00,SoilPH,23.167651813020328,Field2
1395,2024-02-28 02:00:00,Humidity,22.180925992223777,Field3
1396,2024-02-28 03:00:00,Light,60.09230874824014,Field4
1397,2024-02-28 04:00:00,SoilPH,58.03187297001576,Field3
1398,2024-02-28 05:00:00,Light,1.7555398134338818,Field4
1399,2024-02-28 06:00:00,SoilPH,1.4741023350897553,Field2
1400,2024-02-28 07:00:00,Temperature,65.0957010487333,Field2
1401,2024-02-28 08:00:00,SoilPH,77.6858728364518,Field3
1402,2024-02-28 09:00:00,Temperature,66.50950799704663,Field3
1403,2024-02-28 10:00:00,Temperature,40.743160589919135,Field2
1404,2024-02-28 11:00:00,Humidity,52.554593769513026,Field1
1405,2024-02-28 12:00:00,Humidity,63.99176890793176,Field4
1406,2024-02-28 13:00:00,Light,5.818969037877208,Field3
1407,2024-02-28 14:00:00,Light,63.83920278858828,Field2
1408,2024-02-28 15:00:00,SoilMoisture,94.26991066432609,Field3
1409,2024-02-28 16:00:00,SoilMoisture,79.23173140585692,Field4
1410,2024-02-28 17:00:00,Light,46.84174818677028,Field1
1411,2024-02-28 18:00:00,Humidity,90.8880597689039,Field2
1412,2024-02-28 19:00:00,Temperature,40.214061558924406,Field1
1413,2024-02-28 20:00:00,SoilMoisture,95.23157654448951,Field2
1414,2024-02-28 21:00:00,Humidity,18.595996627397305,Field2
1415,2024-02-28 22:00:00,Temperature,34.732616584881924,Field3
1416,2024-02-28 23:00:00,SoilMoisture,35.717490570020885,Field1
1417,2024-02-29 00:00:00,Humidity,41.20185233961848,Field2
1418,2024-02-29 01:00:00,Light,31.45240285106521,Field2
1419,2024-02-29 02:00:00,Humidity,54.861426383495115,Field4
1420,2024-02-29 03:00:00,SoilMoisture,24.924048901197928,Field3
1421,2024-02-29 04:00:00,Temperature,10.58977107137914,Field2
1422,2024-02-29 05:00:00,SoilMoisture,98.47278706651919,Field2
1423,2024-02-29 06:00:00,SoilPH,70.86459497230977,Field3
1424,2024-02-29 07:00:00,Light,60.170522872117004,Field1
1425,2024-02-29 08:00:00,SoilPH,49.78813090039584,Field1
1426,2024-02-29 09:00:00,SoilMoisture,36.55760162000502,Field3
1427,2024-02-29 10:00:00,SoilMoisture,37.862316741569224,Field1
1428,2024-02-29 11:00:00,Humidity,13.90562262184124,Field2
1429,2024-02-29 12:00:00,Humidity,57.962353437971004,Field1
1430,2024-02-29 13:00:00,SoilPH,21.952991554673574,Field3
1431,2024-02-29 14:00:00,Humidity,81.14645150428798,Field4
1432,2024-02-29 15:00:00,Humidity,30.743929592443674,Field1
1433,2024-02-29 16:00:00,SoilPH,19.73993768633123,Field1
1434,2024-02-29 17:00:00,Humidity,21.992276432909065,Field4
1435,2024-02-29 18:00:00,SoilPH,67.49109272584069,Field3
1436,2024-02-29 19:00:00,Temperature,57.34037315321595,Field1
1437,2024-02-29 20:00:00,SoilPH,50.19879803875039,Field3
1438,2024-02-29 21:00:00,Humidity,47.41267533568021,Field1
1439,2024-02-29 22:00:00,Light,48.55014499193948,Field4
1440,2024-02-29 23:00:00,Light,54.94460054324921,Field3
1441,2024-03-01 00:00:00,SoilPH,83.14543967931107,Field1
1442,2024-03-01 01:00:00,Light,35.66454381560498,Field3
1443,2024-03-01 02:00:00,Light,93.85544585152658,Field3
1444,2024-03-01 03:00:00,Humidity,6.643650422535973,Field2
1445,2024-03-01 04:00:00,Temperature,93.02893522819154,Field1
1446,2024-03-01 05:00:00,Temperature,43.27124409902818,Field3
1447,2024-03-01 06:00:00,Humidity,69.17169357258662,Field2
1448,2024-03-01 07:00:00,Temperature,83.94227031929343,Field1
1449,2024-03-01 08:00:00,SoilPH,0.6916479313476165,Field1
1450,2024-03-01 09:00:00,Temperature,50.824940138889474,Field1
1451,2024-03-01 10:00:00,Light,19.115696009833282,Field3
1452,2024-03-01 11:00:00,Humidity,6.780709934051432,Field1
1453,2024-03-01 12:00:00,SoilMoisture,79.44215280648523,Field4
1454,2024-03-01 13:00:00,Light,0.45907747759617035,Field3
1455,2024-03-01 14:00:00,Light,58.218062638315516,Field2
1456,2024-03-01 15:00:00,SoilPH,47.45578908133565,Field4
1457,2024-03-01 16:00:00,SoilMoisture,97.36267776565798,Field1
1458,2024-03-01 17:00:00,SoilPH,93.80825021942415,Field2
1459,2024-03-01 18:00:00,Humidity,24.025518851763927,Field3
1460,2024-03-01 19:00:00,SoilMoisture,36.61295823046958,Field3
1461,2024-03-01 20:00:00,Humidity,38.21834732952606,Field4
1462,2024-03-01 21:00:00,Temperature,78.67023287867517,Field4
1463,2024-03-01 22:00:00,Light,31.202831432432344,Field2
1464,2024-03-01 23:00:00,Temperature,44.31285575431716,Field4
1465,2024-03-02 00:00:00,Humidity,63.411678972989925,Field2
1466,2024-03-02 01:00:00,SoilPH,60.817438022958356,Field2
1467,2024-03-02 02:00:00,Light,97.13726595703702,Field1
1468,2024-03-02 03:00:00,Light,83.03073059146564,Field2
1469,2024-03-02 04:00:00,SoilMoisture,41.20521285715558,Field2
1470,2024-03-02 05:00:00,Temperature,97.34205198764082,Field1
1471,2024-03-02 06:00:00,Humidity,12.847005317438198,Field3
1472,2024-03-02 07:00:00,Humidity,38.33705239411817,Field1
1473,2024-03-02 08:00:00,Humidity,73.87885975973886,Field2
1474,2024-03-02 09:00:00,Humidity,51.10235242381482,Field3
1475,2024-03-02 10:00:00,SoilPH,12.318281361488747,Field4
1476,2024-03-02 11:00:00,Humidity,13.692454375692954,Field3
1477,2024-03-02 12:00:00,SoilPH,16.35393822358393,Field1
1478,2024-03-02 13:00:00,SoilPH,69.71706155250803,Field4
1479,2024-03-02 14:00:00,SoilMoisture,33.413339005517386,Field1
1480,2024-03-02 15:00:00,SoilMoisture,18.396876390143603,Field1
1481,2024-03-02 16:00:00,Temperature,91.9221196243189,Field2
1482,2024-03-02 17:00:00,Humidity,66.82644869534975,Field3
1483,2024-03-02 18:00:00,SoilPH,6.074183513123543,Field1
1484,2024-03-02 19:00:00,SoilMoisture,87.7272805267307,Field4
1485,2024-03-02 20:00:00,Humidity,96.76085021263027,Field4
1486,2024-03-02 21:00:00,SoilMoisture,45.07801480365124,Field2
1487,2024-03-02 22:00:00,SoilMoisture,98.58837997915442,Field2
1488,2024-03-02 23:00:00,Temperature,97.86856989675387,Field4
1489,2024-03-03 00:00:00,SoilPH,32.461094736325656,Field3
1490,2024-03-03 01:00:00,SoilPH,92.28471465067459,Field3
1491,2024-03-03 02:00:00,SoilMoisture,97.62404421957613,Field4
1492,2024-03-03 03:00:00,Humidity,71.11214030625511,Field3
1493,2024-03-03 04:00:00,SoilPH,63.56804482916618,Field1
1494,2024-03-03 05:00:00,Temperature,35.784308208179695,Field3
1495,2024-03-03 06:00:00,SoilPH,74.69746228392299,Field3
1496,2024-03-03 07:00:00,Temperature,90.63253161933565,Field3
1497,2024-03-03 08:00:00,Humidity,56.20057364551629,Field2
1498,2024-03-03 09:00:00,SoilMoisture,97.67348242657754,Field4
1499,2024-03-03 10:00:00,Humidity,19.2986624374346,Field2
1500,2024-03-03 11:00:00,Humidity,69.84807504274124,Field3
1501,2024-03-03 12:00:00,Temperature,9.168253523325198,Field2
1502,2024-03-03 13:00:00,Humidity,5.147969751270576,Field1
1503,2024-03-03 14:00:00,SoilMoisture,20.837345505419513,Field2
1504,2024-03-03 15:00:00,SoilPH,15.591978424936414,Field1
1505,2024-03-03 16:00:00,Temperature,27.724987206607356,Field2
1506,2024-03-03 17:00:00,Temperature,50.465928201927525,Field2
1507,2024-03-03 18:00:00,Humidity,78.15434441961919,Field2
1508,2024-03-03 19:00:00,Humidity,75.20210014605904,Field1
1509,2024-03-03 20:00:00,Humidity,40.578273420109646,Field1
1510,2024-03-03 21:00:00,Light,36.20766727425359,Field4
1511,2024-03-03 22:00:00,SoilMoisture,70.88214921889838,Field2
1512,2024-03-03 23:00:00,Humidity,62.56498682791094,Field2
1513,2024-03-04 00:00:00,Light,35.50413303296648,Field1
1514,2024-03-04 01:00:00,Temperature,99.99709462497283,Field3
1515,2024-03-04 02:00:00,SoilMoisture,59.91664177621557,Field3
1516,2024-03-04 03:00:00,Light,5.8613746406831595,Field1
1517,2024-03-04 04:00:00,Temperature,27.014067336457824,Field4
1518,2024-03-04 05:00:00,SoilPH,83.26081295713539,Field3
1519,2024-03-04 06:00:00,SoilPH,5.268635743851224,Field2
1520,2024-03-04 07:00:00,SoilMoisture,61.154263342857675,Field4
1521,2024-03-04 08:00:00,Light,25.35737048827489,Field2
1522,2024-03-04 09:00:00,Light,56.52931232519279,Field4
1523,2024-03-04 10:00:00,Temperature,94.37631548853011,Field1
1524,2024-03-04 11:00:00,SoilPH,3.045725836886004,Field1
1525,2024-03-04 12:00:00,SoilPH,37.15101800897107,Field3
1526,2024-03-04 13:00:00,Humidity,37.96547056784642,Field4
1527,2024-03-04 14:00:00,Light,71.95961775625388,Field2
1528,2024-03-04 15:00:00,SoilMoisture,35.1804591604534,Field3
1529,2024-03-04 16:00:00,SoilPH,3.7420668413837954,Field3
1530,2024-03-04 17:00:00,SoilMoisture,89.41424522623187,Field4
